quantile,welfare_share,pop_share,avg_welfare,reporting_level,bin,country_code,year,welfare_type
0.7677387403004549,0.0014213009362903373,0.010000000000000002,0.7371800249688544,national,4,GUY,1992,income
0.8281314354559187,0.0015385741955994403,0.010000000000000002,0.7980056404442837,national,5,GUY,1992,income
0.8877052422781953,0.001654214507095797,0.010000000000000002,0.8579843019224017,national,6,GUY,1992,income
0.9465137465246581,0.0017683281116647187,0.009999999999999988,0.9171711129048588,national,7,GUY,1992,income
1.0046077291898414,0.0018810155773802961,0.010000000000000009,0.9756182346007767,national,8,GUY,1992,income
1.0620354200228541,0.0019923723130047533,0.009999999999999995,1.0333751522612604,national,9,GUY,1992,income
1.1188427279765143,0.0021024890340698432,0.009999999999999995,1.0904889169198022,national,10,GUY,1992,income
1.1750734513102195,0.0022114521871655635,0.010000000000000009,1.1470043654562954,national,11,GUY,1992,income
1.2307694697276101,0.0023193443373482614,0.009999999999999995,1.202964321532325,national,12,GUY,1992,income
1.2859709206388403,0.002426244522967025,0.010000000000000009,1.2584097796274252,national,13,GUY,1992,income
1.3407163613880164,0.00253222858169444,0.010000000000000009,1.3133800741400692,national,14,GUY,1992,income
1.3950429190727067,0.0026373694510981593,0.010000000000000009,1.367913035283808,national,15,GUY,1992,income
1.4489864293989916,0.0027417374467078037,0.009999999999999981,1.4220451333110453,national,16,GUY,1992,income
1.502581565857947,0.002845400520205432,0.010000000000000009,1.4758116124275509,national,17,GUY,1992,income
1.555861960374008,0.002948424500085256,0.010000000000000009,1.5292466156144378,national,18,GUY,1992,income
1.6088603164592812,0.0030508733168834734,0.009999999999999981,1.582383301447112,national,19,GUY,1992,income
1.6616085158080116,0.0031528092148775944,0.010000000000000009,1.6352539538964483,national,20,GUY,1992,income
1.714137719179885,0.003254292951965665,0.010000000000000009,1.687890085999322,national,21,GUY,1992,income
1.7664784623478964,0.0033553839892958015,0.009999999999999981,1.7403225382129053,national,22,GUY,1992,income
1.8186607478246253,0.0034561406720752252,0.010000000000000009,1.7925815721941047,national,23,GUY,1992,income
1.8707141330287027,0.0035566204028869564,0.010000000000000009,1.8446969606930292,national,24,GUY,1992,income
1.9226678155099977,0.0036568798087452947,0.009999999999999981,1.8966980741988897,national,25,GUY,1992,income
1.9745507158167759,0.003756974903046717,0.010000000000000009,1.9486139649383734,national,26,GUY,1992,income
2.0263915585600847,0.003856961243515755,0.010000000000000009,2.000473448796796,national,27,GUY,1992,income
2.07821895220943,0.003956894087190799,0.010000000000000009,2.0523051857038688,national,28,GUY,1992,income
2.130061468138962,0.004056828543467228,0.010000000000000009,2.1041377590119454,national,29,GUY,1992,income
2.1819477194346732,0.004156819726188199,0.009999999999999953,2.1559997543803004,national,30,GUY,1992,income
2.233906439970343,0.00425692290576507,0.010000000000000009,2.2079198386747136,national,31,GUY,1992,income
2.285966564263065,0.004357193662305137,0.010000000000000009,2.2599268393896925,national,32,GUY,1992,income
2.3381573086282916,0.004457688040744645,0.010000000000000009,2.3120498251105244,national,33,GUY,1992,income
2.390508254169507,0.004558462708998401,0.010000000000000009,2.3643181875401096,national,34,GUY,1992,income
2.443049432159236,0.004659575120178561,0.010000000000000009,2.41676172563627,national,35,GUY,1992,income
2.495811412396509,0.004761083679985512,0.010000000000000009,2.4694107324316574,national,36,GUY,1992,income
2.548825395161597,0.004863047920427355,0.009999999999999953,2.5222960851360994,national,37,GUY,1992,income
2.602123307432615,0.004965528681108222,0.010000000000000009,2.57544933916456,national,38,GUY,1992,income
2.6557379040811733,0.005068588299416477,0.010000000000000009,2.6289028267813728,national,39,GUY,1992,income
2.7097028748267458,0.005172290811053526,0.010000000000000009,2.6826897611075147,national,40,GUY,1992,income
2.764052957803105,0.005276702162474001,0.010000000000000009,2.736844346306109,national,41,GUY,1992,income
2.818824060676441,0.005381890436966241,0.010000000000000009,2.7914018948426005,national,42,GUY,1992,income
